"ID","EMPLOYEE_ID","CUSTOMER_ID","ORDER_DATE","SHIPPED_DATE","SHIP_NAME","SHIP_ADDRESS1","SHIP_ADDRESS2","SHIP_CITY","SHIP_STATE","SHIP_POSTAL_CODE","SHIP_COUNTRY","SHIPPING_FEE","PAYMENT_TYPE","PAID_DATE","ORDER_STATUS","CHANGE_DATE"
4591,206,15,2016-03-28 00:00:00.000,2017-02-23 00:00:00.000,Edward Cunningham,"283 Bultman Way",,Jacksonville,Florida,"32277",United States,6.5500,Checque,2017-03-10 00:00:00.000,Shipped,2017-03-10 00:00:00.000
4592,209,82,2016-12-20 00:00:00.000,2016-09-07 00:00:00.000,Michael Chavez,"00 Oak Avenue",,Young America,Minnesota,"55551",United States,8.2200,Checque,2016-04-19 00:00:00.000,On Hold,2016-12-20 00:00:00.000
4593,204,24,2017-03-13 00:00:00.000,2016-08-30 00:00:00.000,David White,"506 Nevada Circle",,Portland,Maine,"04109",United States,1.1100,Card,2017-01-13 00:00:00.000,On Hold,2017-03-13 00:00:00.000
4594,206,27,2016-09-13 00:00:00.000,2017-03-12 00:00:00.000,Cheryl Vasquez,"9070 Di Loreto Court",,Van Nuys,California,"91499",United States,7.4200,Card,2017-02-25 00:00:00.000,On Hold,2017-03-12 00:00:00.000
4595,211,94,2016-07-03 00:00:00.000,2016-05-08 00:00:00.000,Charles Garrett,"1337 Hooker Trail",,Honolulu,Hawaii,"96810",United States,9.5700,Checque,2016-10-04 00:00:00.000,Shipped,2016-10-04 00:00:00.000
4596,216,56,2016-07-08 00:00:00.000,2017-02-28 00:00:00.000,Michelle Butler,"1 Magdeline Lane",,Orlando,Florida,"32813",United States,7.0500,Checque,2016-07-12 00:00:00.000,New,2017-02-28 00:00:00.000
4597,217,26,2016-09-24 00:00:00.000,2016-10-05 00:00:00.000,Howard Reyes,"3677 Donald Alley",,Carol Stream,Illinois,"60351",United States,7.6200,Cash,2017-02-08 00:00:00.000,Complete,2017-02-08 00:00:00.000
4598,212,76,2016-04-13 00:00:00.000,2016-08-10 00:00:00.000,Eugene Kelly,"838 Becker Plaza",,Laredo,Texas,"78044",United States,4.9000,Checque,2016-10-23 00:00:00.000,New,2016-10-23 00:00:00.000
4599,208,29,2016-04-16 00:00:00.000,2016-05-15 00:00:00.000,Jimmy Mcdonald,"0 Dayton Place",,Rochester,New York,"14646",United States,1.5600,Checque,2017-01-14 00:00:00.000,Complete,2017-01-14 00:00:00.000
4600,208,2,2016-04-26 00:00:00.000,2016-04-06 00:00:00.000,Stephen Jacobs,"7131 Scoville Terrace",,Phoenix,Arizona,"85020",United States,4.5200,Cash,2017-01-22 00:00:00.000,On Hold,2017-01-22 00:00:00.000

